rule,rebalance,hold_to,ret_pct,mdd_pct,n_trades,picked
calmar,2017-07-19,2017-09-17,0.14782496860343963,1.7482839736457387,202,"AUDCAD,CADJPY,EURGBP,USDCHF,GBPAUD,NZDCAD,AUDCHF,CADCHF,NZDCHF,USDJPY,GBPJPY,NZDJPY"
calmar,2017-09-17,2017-11-16,1.135985453063986,1.3088582514835194,211,"USDCHF,AUDCAD,CADCHF,NZDJPY,EURCAD,NZDUSD,EURGBP,AUDUSD,GBPUSD,AUDCHF,EURAUD,CADJPY"
calmar,2017-11-16,2018-01-15,0.5026655724334704,0.9776914902187276,195,"AUDCAD,EURJPY,CADCHF,USDCHF,EURCAD,USDJPY,CHFJPY,GBPUSD,AUDUSD,EURUSD,AUDJPY,GBPNZD"
calmar,2018-01-15,2018-03-16,-0.10280209046296658,1.549254647766908,173,"GBPNZD,CADCHF,AUDNZD,EURJPY,USDJPY,EURAUD,AUDCHF,USDCHF,AUDCAD,USDCAD,CHFJPY,GBPUSD"
calmar,2018-03-16,2018-05-15,,,15,"AUDNZD,NZDCHF,GBPJPY,EURJPY,GBPUSD,GBPNZD,EURGBP,EURCHF,NZDCAD,GBPAUD,CADCHF,AUDCHF"
calmar,2018-05-15,2018-07-14,,0.08860055512720716,6,"GBPNZD,GBPUSD,EURAUD,EURJPY,EURGBP,GBPAUD,NZDCHF,AUDNZD,GBPCHF,GBPJPY,EURCHF,AUDCHF"
calmar,2018-07-14,2018-09-12,-1.3431757636277326,2.6734475539029368,206,"EURCAD,NZDCHF,NZDJPY,AUDUSD,AUDCHF,EURJPY,EURAUD,EURUSD,AUDNZD,CHFJPY,USDJPY,NZDUSD"
calmar,2018-09-12,2018-11-11,-0.8117761169752192,1.9218491577299373,215,"USDCAD,AUDJPY,USDJPY,CHFJPY,EURCAD,NZDJPY,CADJPY,AUDCHF,EURUSD,AUDNZD,NZDUSD,EURCHF"
calmar,2018-11-11,2019-01-10,-0.0885245943281625,2.780426297078768,206,"USDCAD,AUDNZD,USDJPY,EURCAD,EURUSD,USDCHF,AUDCHF,EURCHF,CADJPY,NZDUSD,CADCHF,CHFJPY"
calmar,2019-01-10,2019-03-11,0.9036099032355123,0.860842766514526,216,"EURGBP,EURCHF,USDCAD,GBPCHF,EURUSD,AUDNZD,GBPCAD,AUDCAD,USDCHF,CADCHF,EURCAD,CADJPY"
calmar,2019-03-11,2019-05-10,1.1559074991434317,0.5516965538409763,233,"EURCHF,EURUSD,USDCAD,EURCAD,EURGBP,AUDCAD,CADCHF,GBPCAD,AUDNZD,EURJPY,USDCHF,AUDUSD"
calmar,2019-05-10,2019-07-09,-1.1029210273298669,1.493304762176305,185,"AUDCAD,EURUSD,GBPUSD,EURCAD,GBPCAD,EURGBP,USDCAD,NZDCHF,AUDUSD,USDCHF,NZDCAD,CADCHF"
calmar,2019-07-09,2019-09-07,-0.7247128373501619,2.702485365630828,222,"AUDUSD,GBPNZD,EURUSD,NZDUSD,CADJPY,EURCAD,AUDCAD,CHFJPY,USDJPY,CADCHF,EURJPY,EURAUD"
calmar,2019-09-07,2019-11-06,0.04775125993855182,2.8764076932267355,200,"CADJPY,EURUSD,GBPUSD,EURCAD,CHFJPY,USDCAD,GBPNZD,GBPCAD,EURJPY,EURGBP,GBPAUD,USDJPY"
calmar,2019-11-06,2020-01-05,0.42088556462488486,0.7213912189298186,176,"CHFJPY,EURUSD,AUDNZD,EURCAD,EURCHF,EURJPY,USDCAD,AUDCHF,USDJPY,CADJPY,NZDUSD,CADCHF"
calmar,2020-01-05,2020-03-05,-2.2939712607904803,3.035172571592877,194,"EURCAD,EURCHF,USDCAD,CHFJPY,EURUSD,NZDCAD,USDCHF,AUDCHF,CADCHF,AUDCAD,EURJPY,EURGBP"
calmar,2020-03-05,2020-05-04,-0.2916863655948109,4.984672653866654,196,"NZDCAD,EURCHF,AUDCAD,EURJPY,GBPNZD,NZDCHF,CHFJPY,EURAUD,GBPUSD,GBPCAD,CADCHF,USDCHF"
calmar,2020-05-04,2020-07-03,-0.6552749837098091,4.176246523385221,194,"GBPNZD,NZDCAD,EURJPY,CHFJPY,EURCHF,GBPCAD,GBPAUD,EURUSD,CADJPY,NZDCHF,USDJPY,AUDCAD"
calmar,2020-07-03,2020-09-01,0.765846624858852,1.8918855137805917,212,"NZDCAD,GBPCAD,CHFJPY,GBPNZD,AUDCAD,CADCHF,EURCAD,USDJPY,EURCHF,GBPAUD,EURUSD,EURJPY"
calmar,2020-09-01,2020-10-31,0.4002990248995484,1.5470628648826363,207,"CHFJPY,EURCAD,GBPCAD,NZDCAD,CADCHF,GBPNZD,USDJPY,CADJPY,GBPAUD,AUDCAD,EURCHF,EURJPY"
calmar,2020-10-31,2020-12-30,3.5658805692864846,0.6083927519244157,208,"CADCHF,CHFJPY,AUDCAD,AUDNZD,EURGBP,EURCAD,GBPNZD,USDJPY,GBPCAD,GBPUSD,GBPCHF,EURCHF"
calmar,2020-12-30,2021-02-28,-0.5189288092921488,3.1861795423685972,219,"EURCHF,GBPCHF,CHFJPY,GBPNZD,CADCHF,NZDUSD,EURGBP,NZDJPY,GBPCAD,AUDCHF,GBPUSD,EURAUD"
calmar,2021-02-28,2021-04-29,-0.5795194581169635,1.1974924077614517,196,"EURNZD,EURCAD,EURUSD,GBPUSD,USDCAD,GBPNZD,GBPCAD,USDCHF,NZDUSD,CHFJPY,EURGBP,EURCHF"
calmar,2021-04-29,2021-06-28,1.3319020941989583,1.0197355710202787,195,"EURNZD,GBPUSD,GBPCAD,USDCAD,GBPNZD,GBPAUD,AUDUSD,EURAUD,CHFJPY,EURCHF,AUDCAD,EURUSD"
calmar,2021-06-28,2021-08-27,1.553996240793349,1.6099546852333453,203,"EURNZD,GBPAUD,EURAUD,AUDUSD,GBPNZD,GBPUSD,NZDCHF,EURJPY,USDCAD,AUDCAD,NZDCAD,EURUSD"
calmar,2021-08-27,2021-10-26,-1.946008420322658,3.00656872429245,212,"EURNZD,AUDUSD,GBPUSD,EURAUD,NZDCHF,GBPNZD,GBPAUD,AUDNZD,AUDJPY,NZDJPY,NZDUSD,AUDCAD"
calmar,2021-10-26,2021-12-25,0.8658763123529206,2.2202061068259527,215,"GBPCHF,EURGBP,EURUSD,GBPUSD,GBPNZD,NZDUSD,AUDUSD,USDCHF,USDJPY,CADCHF,EURNZD,GBPAUD"
calmar,2021-12-25,2022-02-23,0.9618240442069801,0.9287060834490969,201,"USDCHF,GBPUSD,GBPNZD,EURGBP,CADCHF,NZDUSD,AUDCAD,GBPCHF,GBPAUD,EURCAD,USDJPY,CHFJPY"
calmar,2022-02-23,2022-04-24,-3.5271650792148286,4.1434544193170355,215,"CADCHF,GBPAUD,USDCHF,GBPNZD,GBPUSD,EURGBP,USDCAD,EURCAD,GBPCHF,EURAUD,GBPCAD,USDJPY"
calmar,2022-04-24,2022-06-23,1.016715179643783,1.555094187185653,202,"EURGBP,AUDNZD,NZDUSD,GBPCAD,AUDCAD,USDCAD,CADCHF,GBPNZD,EURCAD,EURUSD,NZDCHF,EURCHF"
calmar,2022-06-23,2022-08-22,2.8507522911904672,1.4356957551742637,207,"EURGBP,NZDCHF,AUDNZD,AUDCHF,AUDCAD,GBPCHF,GBPNZD,GBPCAD,AUDUSD,USDCAD,NZDUSD,GBPAUD"
calmar,2022-08-22,2022-10-21,0.8800715856703026,4.071069069036221,216,"AUDNZD,EURGBP,AUDCAD,NZDCHF,AUDCHF,GBPNZD,GBPUSD,NZDUSD,USDCAD,GBPCAD,AUDUSD,EURNZD"
calmar,2022-10-21,2022-12-20,0.163373721057942,2.5178073474375764,217,"AUDCAD,EURNZD,GBPNZD,GBPCAD,AUDCHF,EURGBP,AUDUSD,NZDCAD,EURAUD,EURCAD,AUDJPY,GBPUSD"
