datetime,AUDCAD,AUDNZD,USDCHF,AUDUSD,NZDCAD,GBPAUD,CADJPY,EURAUD,CHFJPY,USDCAD,GBPJPY,GBPUSD,EURUSD,EURJPY,USDJPY
2025-01-14 08:00:00+00:00,1.2929,0.6579,-0.3052,0.4101,0.0586,0.4147,-0.2425,-0.3747,0.0901,0.2881,-0.4985,-0.0571,0.2414,-1.5284,-1.19
2025-01-15 08:00:00+00:00,1.2929,0.6614,-0.2086,0.4101,0.0586,0.4183,-0.2425,-0.3803,0.137,0.2881,-0.5307,0.0202,0.2541,-1.5284,-1.19
2025-01-16 08:00:00+00:00,1.2929,0.6614,-0.2086,0.4314,0.0586,0.3583,-0.2516,-0.3647,0.1328,0.3028,-0.751,-0.0058,0.2541,-1.5344,-1.1862
2025-01-17 08:00:00+00:00,1.2929,0.6614,-0.2086,0.4314,0.0586,0.3829,-0.2615,-0.3647,0.1223,0.3028,-0.7588,-0.0286,0.2541,-1.5224,-1.1917
2025-01-20 08:00:00+00:00,1.2929,0.6614,-0.2086,0.4314,0.0682,0.3768,-0.2515,-0.3647,0.1567,0.3301,-0.7283,-0.0136,0.2541,-1.4761,-1.1384
2025-01-21 08:00:00+00:00,1.3142,0.6614,-0.1763,0.4584,0.1187,0.3779,-0.172,-0.3647,0.1799,0.37,-0.7257,0.0732,0.3097,-1.4761,-1.0909
2025-01-22 08:00:00+00:00,1.3359,0.6614,-0.1784,0.4639,0.138,0.3644,-0.1605,-0.3647,0.1799,0.37,-0.7257,0.0732,0.2845,-1.4743,-1.0909
2025-01-23 08:00:00+00:00,1.338,0.6614,-0.1579,0.485,0.1412,0.3376,-0.1605,-0.3647,0.196,0.37,-0.7257,0.0732,0.3084,-1.4783,-1.0909
2025-01-24 08:00:00+00:00,1.3268,0.6614,-0.1498,0.469,0.1396,0.3493,-0.1605,-0.3522,0.196,0.37,-0.7071,0.063,0.2347,-1.4393,-1.0699
2025-01-27 08:00:00+00:00,1.3317,0.6614,-0.1437,0.4834,0.1477,0.3382,-0.1613,-0.3528,0.196,0.37,-0.6852,0.0018,0.2027,-1.4196,-1.0703
2025-01-28 08:00:00+00:00,1.3724,0.6614,-0.1077,0.5048,0.1879,0.3013,-0.1333,-0.3512,0.196,0.37,-0.6852,0.0731,0.3733,-1.4196,-1.0173
2025-01-29 08:00:00+00:00,1.3724,0.6629,-0.1077,0.5048,0.1879,0.272,-0.1333,-0.3411,0.196,0.37,-0.6852,0.0808,0.3733,-1.4196,-1.0173
2025-01-30 08:00:00+00:00,1.3724,0.6822,-0.1077,0.5229,0.1879,0.2587,-0.1066,-0.3275,0.1837,0.3848,-0.6852,0.0692,0.3733,-1.4309,-1.0104
2025-01-31 08:00:00+00:00,1.3917,0.6921,-0.1036,0.5392,0.2037,0.2424,-0.1039,-0.3202,0.1917,0.4015,-0.6646,0.0967,0.3733,-1.3754,-1.0001
2025-02-03 08:00:00+00:00,1.3917,0.703,-0.0895,0.5654,0.2391,0.102,-0.1703,-0.3014,0.1559,0.3307,-0.6776,0.1318,0.3907,-1.4789,-0.9972
2025-02-04 08:00:00+00:00,1.3917,0.703,-0.0759,0.5941,0.2391,0.1432,0.0404,-0.3014,0.2818,0.3805,-0.6377,0.1318,0.4503,-1.3282,-0.9755
2025-02-05 08:00:00+00:00,1.3917,0.703,-0.0732,0.5941,0.2604,0.1459,0.0404,-0.3014,0.2851,0.3805,-0.6377,0.1314,0.4503,-1.4162,-1.0311
2025-02-06 08:00:00+00:00,1.3917,0.703,-0.0578,0.5941,0.2604,0.1459,0.0404,-0.3019,0.2502,0.3805,-0.6641,0.1529,0.4503,-1.519,-1.0672
2025-02-07 08:00:00+00:00,1.3917,0.703,-0.0578,0.6012,0.2604,0.1612,0.0576,-0.3068,0.2508,0.3911,-0.6299,0.1529,0.4503,-1.5025,-1.0594
2025-02-10 08:00:00+00:00,1.3917,0.703,-0.0497,0.6119,0.2773,0.1573,0.0925,-0.3509,0.1712,0.3954,-0.6856,0.1529,0.4473,-1.6694,-1.0608
2025-02-11 08:00:00+00:00,1.3917,0.6984,-0.0684,0.6119,0.2913,0.1416,0.1173,-0.3292,0.1387,0.3954,-0.7025,0.1557,0.4658,-1.6464,-1.0297
2025-02-12 08:00:00+00:00,1.3917,0.6907,-0.0569,0.6274,0.3052,0.1872,0.1232,-0.2642,0.3219,0.3975,-0.5807,0.1685,0.4771,-1.6236,-0.9292
2025-02-13 08:00:00+00:00,1.3917,0.7369,-0.0338,0.6274,0.2972,0.1897,0.1453,-0.2616,0.3275,0.4359,-0.5612,0.1846,0.4998,-1.5733,-0.9104
2025-02-14 08:00:00+00:00,1.3917,0.7369,-0.0595,0.6065,0.3423,0.202,0.168,-0.2497,0.3394,0.4461,-0.5444,0.1933,0.5007,-1.5483,-0.9104
2025-02-17 08:00:00+00:00,1.3917,0.7369,-0.0647,0.5642,0.3423,0.202,0.168,-0.2443,0.3394,0.4472,-0.5444,0.1937,0.4815,-1.5483,-0.9153
2025-02-18 08:00:00+00:00,1.3917,0.7489,-0.0548,0.5829,0.3423,0.202,0.168,-0.2304,0.3394,0.4473,-0.5444,0.1971,0.5066,-1.5483,-0.8873
2025-02-19 08:00:00+00:00,1.3917,0.7614,-0.0046,0.6013,0.3565,0.202,0.168,-0.2303,0.3522,0.4571,-0.5444,0.2111,0.5386,-1.5423,-0.8647
2025-02-20 08:00:00+00:00,1.3968,0.7614,-0.0046,0.5541,0.3565,0.202,0.111,-0.2411,0.2816,0.46,-0.5455,0.2209,0.5386,-1.6063,-0.9659
2025-02-21 08:00:00+00:00,1.3883,0.7614,-0.0117,0.5193,0.3507,0.202,0.1323,-0.2383,0.3404,0.4629,-0.5222,0.196,0.563,-1.4774,-1.0221
2025-02-24 08:00:00+00:00,1.4078,0.7707,0.0182,0.5834,0.3553,0.202,0.103,-0.1958,0.2794,0.4712,-0.5139,0.1981,0.5876,-1.4502,-1.0415
2025-02-25 08:00:00+00:00,1.4078,0.7803,-0.0471,0.6432,0.3685,0.2015,0.0674,-0.1881,0.3571,0.4712,-0.5035,0.1873,0.5876,-1.4348,-1.0331
2025-02-26 08:00:00+00:00,1.424,0.7803,0.0033,0.6432,0.3751,0.1644,-0.0976,-0.2153,0.3571,0.4562,-0.5139,0.1913,0.5959,-1.4426,-1.0516
2025-02-27 08:00:00+00:00,1.424,0.7899,0.0494,0.6631,0.3936,0.1088,-0.1642,-0.2265,0.3571,0.4666,-0.4946,0.1792,0.6158,-1.441,-1.0275
2025-02-28 08:00:00+00:00,1.4227,0.8001,0.0494,0.5329,0.3861,0.0036,-0.1003,-0.3002,0.3793,0.3937,-0.4666,0.2619,0.6063,-1.429,-0.9913
2025-03-03 08:00:00+00:00,1.4286,0.8001,0.0494,0.5523,0.3898,-0.0282,-0.0234,-0.3909,0.3793,0.3854,-0.4671,0.2619,0.6466,-1.3874,-0.9913
2025-03-04 08:00:00+00:00,1.4421,0.8001,0.0096,0.5987,0.4097,-0.0723,-0.0681,-0.4436,0.3793,0.4283,-0.4356,0.2413,0.6462,-1.3874,-0.9634
2025-03-05 08:00:00+00:00,1.4421,0.8226,0.0039,0.7078,0.4097,-0.0666,0.0418,-0.5117,0.3951,0.4717,-0.415,0.1647,0.6068,-1.4078,-0.9325
2025-03-06 08:00:00+00:00,1.4362,0.8226,-0.0518,0.7108,0.3846,0.0243,0.0418,-0.5599,0.4034,0.4717,-0.3645,0.0157,0.4271,-1.3711,-0.9329
2025-03-07 08:00:00+00:00,1.4656,0.8209,-0.1609,0.7353,0.4302,0.0471,0.0859,-0.7124,0.4034,0.4717,-0.3645,0.0044,0.3172,-1.4223,-0.9376
2025-03-10 08:00:00+00:00,1.4656,0.8528,-0.2238,0.7353,0.4106,0.0735,0.0666,-0.669,0.4034,0.4717,-0.3645,0.0001,0.3391,-1.3267,-0.9601
2025-03-11 08:00:00+00:00,1.4886,0.8649,-0.1022,0.7353,0.4736,0.0383,0.1461,-0.765,0.4034,0.4887,-0.3645,0.0271,0.3145,-1.3272,-0.8977
2025-03-12 08:00:00+00:00,1.4886,0.8767,-0.0843,0.7353,0.4934,0.0102,0.2075,-0.768,0.4034,0.5302,-0.365,0.0088,0.3208,-1.3752,-0.8408
2025-03-13 08:00:00+00:00,1.4886,0.8767,-0.0783,0.7353,0.4934,0.0233,0.2075,-0.7118,0.424,0.5302,-0.3387,0.0202,0.3777,-1.2744,-0.8408
2025-03-14 08:00:00+00:00,1.4886,0.8767,-0.022,0.7353,0.4934,0.0557,0.2075,-0.7215,0.424,0.5302,-0.33,0.0109,0.3636,-1.2988,-0.8408
2025-03-17 08:00:00+00:00,1.4886,0.8651,-0.022,0.7196,0.4675,0.0939,0.2075,-0.627,0.424,0.5302,-0.3093,-0.0234,0.3537,-1.2918,-0.8408
2025-03-18 08:00:00+00:00,1.4886,0.8971,-0.0259,0.6961,0.4683,0.1083,0.167,-0.627,0.3454,0.5245,-0.3756,-0.0063,0.3381,-1.392,-0.8438
2025-03-19 08:00:00+00:00,1.4886,0.8947,-0.0172,0.7695,0.4887,0.1083,0.1814,-0.627,0.323,0.5419,-0.4034,-0.0286,0.3488,-1.3996,-0.8245
2025-03-20 08:00:00+00:00,1.4886,0.9172,0.0231,0.7695,0.5311,0.095,0.2566,-0.627,0.4781,0.5419,-0.282,0.0284,0.4048,-1.2139,-0.8004
2025-03-21 08:00:00+00:00,1.4946,0.8734,0.0231,0.7907,0.5311,0.1426,0.2566,-0.6108,0.4781,0.5419,-0.282,0.0284,0.4048,-1.2139,-0.8004
2025-03-24 08:00:00+00:00,1.4895,0.9226,0.0231,0.8108,0.5311,0.1573,0.2566,-0.6108,0.4781,0.5419,-0.282,0.0284,0.4048,-1.2139,-0.7934
2025-03-25 08:00:00+00:00,1.4965,0.9226,0.0231,0.8108,0.5625,0.1573,0.2776,-0.6108,0.485,0.5419,-0.2758,0.0284,0.4197,-1.1951,-0.7879
2025-03-26 08:00:00+00:00,1.4859,0.9226,0.0231,0.8108,0.5665,0.1568,0.2959,-0.5986,0.5091,0.5345,-0.2457,0.0284,0.4252,-1.1951,-0.7552
2025-03-27 08:00:00+00:00,1.5279,0.9226,0.0231,0.8108,0.5836,0.1712,0.2413,-0.5852,0.5382,0.5555,-0.2462,0.0402,0.4513,-1.1951,-0.7888
2025-03-28 08:00:00+00:00,1.5279,0.9226,0.0231,0.8108,0.5836,0.1712,0.344,-0.5716,0.5416,0.5555,-0.2285,0.0534,0.4513,-1.1773,-0.7682
2025-03-31 04:00:00+00:00,1.5279,0.9226,0.0358,0.8108,0.6006,0.1707,0.3577,-0.5814,0.5537,0.5555,-0.2084,0.0534,0.4513,-1.1773,-0.7157
2025-04-01 04:00:00+00:00,1.5467,0.9226,0.0358,0.8488,0.6098,0.2276,0.3705,-0.5729,0.5537,0.5504,-0.2084,0.0534,0.4513,-1.1773,-0.7058
2025-04-02 04:00:00+00:00,1.5467,0.9226,0.0358,0.8681,0.6339,0.2384,0.3972,-0.5324,0.5537,0.5691,-0.2084,0.0534,0.4513,-1.1773,-0.7058
2025-04-03 04:00:00+00:00,1.5765,0.9186,-0.0606,0.8926,0.6553,0.2368,0.4296,-0.5297,0.5782,0.5469,-0.1819,-0.0063,0.4316,-1.145,-0.7117
2025-04-04 04:00:00+00:00,1.488,0.9252,-0.1685,0.9211,0.6348,0.2644,0.4296,-0.6206,0.5782,0.6036,-0.2195,0.1233,0.2932,-1.145,-0.7983
2025-04-07 00:00:00+00:00,1.2696,0.7435,-0.085,0.5803,0.5589,0.2007,0.5228,-0.7328,0.6073,0.6511,-0.3191,0.1486,0.33,-1.0583,-0.5256
2025-04-08 00:00:00+00:00,1.3506,0.7864,0.0342,0.5997,0.4249,0.3084,0.5792,-0.6394,0.6475,0.6511,-0.3123,0.1581,0.3701,-1.0583,-0.4754
2025-04-09 00:00:00+00:00,1.3575,0.8465,-0.0655,0.3803,0.3712,0.3203,0.5792,-0.7668,0.6795,0.6511,-0.4643,0.2118,0.3701,-1.0583,-0.4757
2025-04-10 00:00:00+00:00,1.5123,0.8465,0.1466,0.9369,0.7004,0.4005,0.6392,-0.4337,0.6747,0.6404,-0.2083,0.2397,0.405,-1.0583,-0.4267
2025-04-11 00:00:00+00:00,1.5123,0.8465,-0.1114,0.9369,0.7325,0.4005,0.6392,-0.3939,0.5212,0.556,-0.4188,0.2392,0.146,-1.0583,-0.4745
2025-04-13 20:00:00+00:00,1.5123,0.876,-0.0951,0.9201,0.7325,0.4005,0.6392,-0.3624,0.4887,0.4986,-0.2693,0.2381,0.1416,-1.0583,-0.3979
2025-04-14 20:00:00+00:00,1.5123,0.8922,-0.1232,0.9025,0.7312,0.4005,0.6392,-0.3624,0.5002,0.5366,-0.1844,0.1486,0.1536,-1.0583,-0.4399
2025-04-15 20:00:00+00:00,1.5245,0.8796,0.0089,0.902,0.6727,0.4005,0.6392,-0.3624,0.5796,0.62,-0.1844,0.0979,0.2356,-1.0583,-0.4433
2025-04-16 20:00:00+00:00,1.5389,0.8924,-0.1529,0.8332,0.671,0.4005,0.6826,-0.3624,0.5773,0.4689,-0.1844,0.0922,0.0644,-1.0583,-0.5517
2025-04-17 20:00:00+00:00,1.5466,0.8828,-0.0377,0.7962,0.6166,0.4005,0.6976,-0.3624,0.613,0.4465,-0.1844,0.0277,0.0798,-1.0583,-0.5127
2025-04-18 20:00:00+00:00,1.5633,0.9394,-0.1062,0.8391,0.6687,0.4005,0.6976,-0.3624,0.613,0.4573,-0.1844,0.0142,0.0696,-1.0583,-0.5279
2025-04-21 16:00:00+00:00,1.5515,0.9382,-0.1831,0.6964,0.5364,0.4005,0.6844,-0.3624,0.613,0.4862,-0.1844,-0.0614,-0.0576,-1.0583,-0.7047
2025-04-22 16:00:00+00:00,1.583,0.9201,-0.1315,0.7331,0.6674,0.4005,0.7448,-0.3624,0.6222,0.4821,-0.1678,0.0075,-0.0298,-1.0583,-0.6759
2025-04-23 16:00:00+00:00,1.6062,0.9732,-0.1048,0.7864,0.6333,0.4198,0.7652,-0.3132,0.6379,0.5019,-0.1538,0.0941,-0.0154,-1.0583,-0.6546
2025-04-24 16:00:00+00:00,1.6062,0.9791,-0.0719,0.7864,0.521,0.4198,0.7652,-0.3132,0.6281,0.5019,-0.131,0.0937,-0.0154,-1.0583,-0.6546
2025-04-25 16:00:00+00:00,1.6062,0.9888,-0.0418,0.7864,0.6203,0.4198,0.7757,-0.2847,0.6511,0.5019,-0.1458,0.1113,-0.0154,-1.0604,-0.6546
2025-04-28 12:00:00+00:00,1.6062,0.9888,-0.0173,0.7966,0.6695,0.4198,0.7866,-0.2847,0.6511,0.5019,-0.1423,0.0865,-0.0154,-1.0433,-0.6546
2025-04-29 12:00:00+00:00,1.6062,1.002,-0.0173,0.8069,0.6695,0.4222,0.7866,-0.2847,0.6511,0.5162,-0.1279,0.0825,-0.0154,-1.0433,-0.6546
2025-04-30 12:00:00+00:00,1.6062,1.0028,-0.0173,0.8069,0.6885,0.4389,0.7866,-0.2847,0.6511,0.5162,-0.1236,0.1411,-0.0154,-1.0433,-0.6546
2025-05-01 12:00:00+00:00,1.6062,1.031,-0.018,0.8069,0.6718,0.4595,0.6512,-0.2614,0.6397,0.5311,-0.1606,0.1411,0.0019,-1.0763,-0.7146
2025-05-02 12:00:00+00:00,1.6062,1.0423,0.0261,0.8017,0.7054,0.4419,0.713,-0.2779,0.6516,0.5389,-0.0826,0.1411,0.0187,-1.0498,-0.6019
2025-05-05 08:00:00+00:00,1.5882,1.0375,0.0261,0.7534,0.7054,0.4139,0.8134,-0.3209,0.6634,0.5461,-0.065,0.1411,0.0187,-1.0103,-0.5789
2025-05-06 08:00:00+00:00,1.6054,1.0607,0.0261,0.7989,0.7229,0.4976,0.8541,-0.2965,0.6881,0.5461,-0.065,0.1411,0.0187,-1.0107,-0.5789
2025-05-07 08:00:00+00:00,1.6512,1.0607,0.0261,0.7778,0.7414,0.5366,0.8541,-0.2846,0.6881,0.56,-0.065,0.156,0.0187,-0.9945,-0.5549
2025-05-08 08:00:00+00:00,1.6512,1.0607,0.0261,0.8518,0.7414,0.5366,0.8541,-0.2416,0.6876,0.5617,-0.0655,0.156,0.0187,-0.9945,-0.5484
2025-05-09 08:00:00+00:00,1.6512,1.0606,0.0403,0.8745,0.7414,0.5366,0.8759,-0.2349,0.7059,0.5515,-0.0646,0.1758,0.0214,-0.9792,-0.5401
2025-05-12 04:00:00+00:00,1.6687,1.0721,-0.076,0.8745,0.7414,0.5363,0.7866,-0.2963,0.7059,0.5109,-0.1782,0.1754,-0.0704,-0.9952,-0.8022
2025-05-13 04:00:00+00:00,1.6735,1.1004,-0.0027,0.8982,0.7414,0.558,0.8058,-0.2924,0.6946,0.4945,-0.2408,0.1938,-0.0374,-0.9982,-0.8028
2025-05-14 04:00:00+00:00,1.6715,1.0857,0.0305,0.8822,0.7444,0.5639,0.8178,-0.3402,0.7167,0.6007,-0.3054,0.1928,0.1001,-1.0425,-0.7766
2025-05-15 04:00:00+00:00,1.6971,1.0866,0.1277,0.9218,0.7611,0.5767,0.9117,-0.2217,0.7274,0.5964,-0.2668,0.2082,0.1001,-0.9549,-0.7294
2025-05-16 04:00:00+00:00,1.6971,1.1067,0.1277,0.9218,0.7611,0.5949,0.9443,-0.2075,0.7328,0.6128,-0.2668,0.2082,0.1001,-0.9511,-0.7294
2025-05-19 00:00:00+00:00,1.6971,1.1067,0.1277,0.9218,0.7611,0.5949,0.9635,-0.2075,0.7351,0.6246,-0.2668,0.2082,0.1149,-0.9645,-0.7294
2025-05-20 00:00:00+00:00,1.6971,1.1067,0.1277,0.9218,0.7611,0.6109,0.974,-0.2075,0.7599,0.6246,-0.2668,0.2076,0.1319,-0.9382,-0.7294
2025-05-21 00:00:00+00:00,1.6971,1.1182,0.101,0.9218,0.7611,0.6158,0.9866,-0.209,0.773,0.6246,-0.2668,0.1677,0.1315,-0.9242,-0.7342
2025-05-22 00:00:00+00:00,1.6971,1.1309,0.1328,0.9218,0.7611,0.6509,1.0171,-0.2138,0.773,0.6211,-0.2668,0.1738,0.1323,-0.9242,-0.7715
2025-05-23 00:00:00+00:00,1.7086,1.1309,0.1791,0.9218,0.759,0.6659,1.0353,-0.2102,0.789,0.654,-0.2489,0.152,0.1682,-0.9072,-0.7587
2025-05-25 20:00:00+00:00,1.7172,1.1309,0.1753,0.8993,0.7776,0.6767,1.0588,-0.1908,0.789,0.5893,-0.2489,0.0383,0.1731,-0.8877,-0.8127
2025-05-26 20:00:00+00:00,1.7172,1.1329,0.1611,0.9565,0.7776,0.6761,1.0588,-0.1908,0.789,0.6088,-0.2489,-0.0034,0.1739,-0.8877,-0.8169
2025-05-27 20:00:00+00:00,1.7361,1.1426,0.2219,0.9641,0.7935,0.6888,1.0786,-0.1764,0.8019,0.6968,-0.2396,0.0154,0.2376,-0.8782,-0.6385
2025-05-28 20:00:00+00:00,1.7552,1.1815,0.2235,0.9641,0.7935,0.7234,1.0637,-0.1626,0.808,0.6968,-0.3084,0.044,0.2372,-0.872,-0.6611
2025-05-29 20:00:00+00:00,1.7552,1.2066,0.2428,0.9641,0.7935,0.7234,1.1259,-0.1642,0.8115,0.6968,-0.2207,0.044,0.2518,-0.8694,-0.5892
2025-05-30 20:00:00+00:00,1.7452,1.2066,0.2667,0.9641,0.7935,0.7392,1.1259,-0.1591,0.8314,0.6928,-0.2207,0.044,0.2717,-0.8597,-0.5892
2025-06-02 16:00:00+00:00,1.7743,1.2058,0.2571,0.961,0.7935,0.7392,1.1259,-0.1428,0.8314,0.6756,-0.2207,0.0452,0.2611,-0.8597,-0.5963
2025-06-03 16:00:00+00:00,1.7743,1.2192,0.287,0.9843,0.8144,0.7392,1.1259,-0.1254,0.8314,0.6919,-0.203,0.0573,0.2886,-0.8597,-0.5659
2025-06-04 16:00:00+00:00,1.7743,1.2195,0.2916,0.9911,0.8144,0.7392,1.1483,-0.1254,0.8314,0.6551,-0.1856,0.0657,0.2937,-0.8438,-0.5579
2025-06-05 16:00:00+00:00,1.7743,1.2316,0.3064,1.0021,0.8318,0.7392,1.1569,-0.1254,0.8314,0.6516,-0.1752,0.0743,0.2977,-0.8361,-0.5422
2025-06-06 16:00:00+00:00,1.7743,1.2316,0.3064,1.0206,0.8318,0.7392,1.1683,-0.1254,0.8076,0.6969,-0.164,0.0845,0.3181,-0.8401,-0.5381
2025-06-09 12:00:00+00:00,1.7743,1.2316,0.3064,1.0095,0.8469,0.7398,1.2094,-0.1205,0.8191,0.6687,-0.1535,0.0961,0.3181,-0.8388,-0.5232
2025-06-10 12:00:00+00:00,1.7743,1.2316,0.3064,1.0386,0.8627,0.7171,1.189,-0.0991,0.7916,0.7331,-0.1377,0.1086,0.3181,-0.8879,-0.5041
2025-06-11 12:00:00+00:00,1.7743,1.2316,0.3064,1.0603,0.8627,0.7625,1.2132,-0.0991,0.7859,0.748,-0.1231,0.1086,0.3177,-0.9376,-0.4888
2025-06-12 12:00:00+00:00,1.7743,1.2316,0.2687,1.0666,0.8627,0.777,1.239,-0.1327,0.748,0.7281,-0.1098,0.1312,0.27,-0.9764,-0.4709
2025-06-13 12:00:00+00:00,1.7816,1.2316,0.2896,1.0666,0.8603,0.7944,1.2386,-0.1336,0.6718,0.6856,-0.091,0.14,0.3844,-0.8363,-0.4468
2025-06-16 08:00:00+00:00,1.7889,1.2316,0.2798,1.0666,0.8743,0.7944,1.2293,-0.125,0.617,0.6783,-0.091,0.14,0.3762,-0.852,-0.4468
2025-06-17 08:00:00+00:00,1.7967,1.2316,0.3307,1.0666,0.8822,0.7944,1.2048,-0.0772,0.629,0.6744,-0.0733,0.14,0.3819,-0.8868,-0.4468
2025-06-18 08:00:00+00:00,1.7967,1.2316,0.3769,1.0666,0.8822,0.7904,1.2682,-0.0772,0.6402,0.7445,-0.0733,0.1555,0.4038,-0.8513,-0.4299
2025-06-19 08:00:00+00:00,1.7967,1.2378,0.3769,1.0666,0.8822,0.8292,1.2682,-0.0772,0.6396,0.7473,-0.0561,0.1805,0.4038,-0.8085,-0.4302
2025-06-20 08:00:00+00:00,1.7967,1.2431,0.3769,1.0898,0.8822,0.8292,1.2682,-0.0772,0.6389,0.7476,-0.0561,0.193,0.4038,-0.827,-0.413
2025-06-23 04:00:00+00:00,1.8187,1.2431,0.3769,1.0767,0.883,0.836,1.2268,-0.0892,0.481,0.7283,-0.1205,0.1985,0.4038,-0.9536,-0.5139
2025-06-24 04:00:00+00:00,1.8425,1.2431,0.3803,1.145,0.9028,0.8457,1.3066,-0.0344,0.644,0.7728,-0.0764,0.232,0.3959,-0.9239,-0.5576
2025-06-25 04:00:00+00:00,1.8425,1.2431,0.3154,1.145,0.9385,0.8443,1.3258,-0.0344,0.4676,0.7728,-0.1185,0.2311,0.4097,-0.9182,-0.5576
2025-06-26 04:00:00+00:00,1.8425,1.2431,0.2525,1.145,0.9186,0.8243,1.325,-0.0382,0.5398,0.7728,-0.1256,0.1139,0.2879,-0.9117,-0.5569
2025-06-27 04:00:00+00:00,1.8425,1.2431,0.2038,1.1381,0.9455,0.8724,1.3465,-0.0189,0.4283,0.7779,-0.1645,0.1115,0.283,-0.957,-0.5368
2025-06-30 00:00:00+00:00,1.8598,1.2431,0.2032,1.1622,0.9641,0.8772,1.3465,-0.0225,0.3996,0.798,-0.0957,0.15,0.286,-0.934,-0.5368
2025-07-01 00:00:00+00:00,1.8598,1.2431,0.1229,1.1817,0.9785,0.883,1.3465,-0.0291,0.3845,0.7995,-0.0585,0.1133,0.1665,-0.9916,-0.5142
2025-07-02 00:00:00+00:00,1.8598,1.2431,0.1208,1.17,0.9672,0.883,1.3728,-0.0233,0.4195,0.8132,-0.0428,0.0287,0.1611,-0.9138,-0.502
2025-07-03 00:00:00+00:00,1.8598,1.2431,0.1347,1.2124,0.9947,0.8888,1.3832,-0.0309,0.4155,0.8151,-0.0356,0.0654,0.1818,-0.8981,-0.4711
2025-07-04 00:00:00+00:00,1.8598,1.2539,0.1827,1.2303,1.0115,0.9048,1.4006,-0.011,0.3862,0.8228,-0.024,0.0654,0.1986,-0.8934,-0.4711
2025-07-06 20:00:00+00:00,1.8598,1.2539,0.1866,1.2303,1.0115,0.9116,1.4006,-0.0105,0.3947,0.8373,-0.024,0.0654,0.1961,-0.9038,-0.4711
2025-07-07 20:00:00+00:00,1.8716,1.2539,0.1972,1.2325,1.0146,0.9169,1.4023,-0.0256,0.3089,0.8373,-0.0195,0.0794,0.2101,-0.9772,-0.4797
2025-07-08 20:00:00+00:00,1.8765,1.2379,0.1972,1.2466,1.0385,0.9392,1.3147,0.0219,0.2056,0.8373,-0.044,0.1072,0.2101,-1.095,-0.5716
2025-07-09 20:00:00+00:00,1.8765,1.2269,0.1965,1.2466,1.069,0.9392,1.3925,0.0219,0.2094,0.8495,0.003,0.1184,0.2101,-1.0966,-0.4708
2025-07-10 20:00:00+00:00,1.8668,1.2027,0.2123,1.2424,1.069,0.8837,1.3475,0.0082,0.2261,0.8495,0.0187,0.1295,0.2241,-1.0813,-0.4976
2025-07-11 20:00:00+00:00,1.8693,1.1541,0.2123,1.2747,1.069,0.8173,1.3853,0.0119,0.149,0.8616,0.0344,0.0808,0.2374,-1.1065,-0.6605
2025-07-14 16:00:00+00:00,1.8942,1.139,0.2123,1.283,1.0659,0.8211,1.358,0.0315,0.1355,0.8616,0.0344,0.0104,0.2633,-1.1132,-0.716
2025-07-15 16:00:00+00:00,1.8942,1.1328,0.2041,1.2865,1.0785,0.8607,1.2731,0.0506,0.0377,0.8616,0.0344,-0.0618,0.2616,-1.1394,-0.7823
2025-07-16 16:00:00+00:00,1.8942,1.0947,0.249,1.3172,1.0709,0.8637,1.4482,0.0506,0.0608,0.8731,0.0478,-0.0497,0.2921,-1.048,-0.6772
2025-07-17 16:00:00+00:00,1.9122,1.1163,0.2489,1.3197,1.0955,0.9415,1.4429,0.0506,0.0743,0.8745,0.0478,-0.0489,0.2891,-1.0339,-0.6995
2025-07-18 16:00:00+00:00,1.9134,1.1163,0.2686,1.338,1.1162,0.9415,1.4278,0.0506,0.0696,0.8849,0.0573,-0.0362,0.3194,-1.0367,-0.7159
2025-07-21 12:00:00+00:00,1.9134,1.1163,0.2686,1.338,1.1162,0.9415,1.4564,0.0506,0.0875,0.8849,0.0598,-0.0238,0.3194,-1.0217,-0.6479
2025-07-22 12:00:00+00:00,1.9134,1.1163,0.2678,1.338,1.1299,0.9415,1.4713,0.0618,0.0875,0.8844,0.0593,-0.0238,0.332,-1.0016,-0.6482
2025-07-23 12:00:00+00:00,1.9134,1.1163,0.2846,1.2926,1.1331,0.9536,1.471,0.0746,0.0875,0.9088,0.0884,-0.0419,0.3311,-1.0081,-0.5911
2025-07-24 12:00:00+00:00,1.9088,1.1163,0.3006,1.2935,1.115,0.9545,1.471,0.0895,0.0875,0.9195,0.0884,-0.0009,0.3237,-1.0081,-0.569
2025-07-25 12:00:00+00:00,1.9292,1.1163,0.3006,1.3881,1.1174,0.9489,1.471,0.0895,0.0875,0.9195,0.0884,-0.0097,0.3735,-1.002,-0.569
2025-07-28 08:00:00+00:00,1.9455,1.1253,0.2998,1.395,1.1584,0.9812,1.471,0.0895,0.1025,0.9379,0.0884,-0.0015,0.3869,-0.993,-0.5632
2025-07-29 08:00:00+00:00,1.9455,1.1253,0.234,1.3664,1.1584,0.9945,1.471,0.0854,0.1025,0.9253,0.1005,-0.0917,0.2947,-0.9777,-0.5877
2025-07-30 08:00:00+00:00,1.9455,1.1253,0.2352,1.347,1.1584,0.9945,1.471,0.0897,0.0987,0.91,0.1131,-0.0433,0.2722,-0.9885,-0.5573
